"salchan1_name","chan3_name","chan2_name","chan1_name","sales1_name","dma1_name"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","FLAGSTAFF-AZ"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","FLINT/SAGINAW-BAY CITY-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","FLORENCE/MYRTLE BEACH-SC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","FORT MYERS/NAPLES-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","FORT WAYNE-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","FRESNO/VISALIA-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GAINESVILLE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GLENDIVE-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GRAND JUNCTION/MONTROSE-CO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GRAND RAPIDS/KALAMAZOO-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GREAT FALLS-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GREEN BAY/APPLETON-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GREENSBORO-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GREENVILLE-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GREENVILLE-SC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","GREENWOOD-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","HARRISBURG/LANCASTER-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","HARRISONBURG-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","HATTIESBURG/LAUREL-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","HELENA-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","HONOLULU-HI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","HOUSTON-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","HUNTSVILLE-AL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","IDAHO FALLS/POCATELLO-ID"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","INDIANAPOLIS-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","JACKSON-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","JACKSON-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","JACKSONVILLE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","JOHNSTOWN/ALTOONA-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","JONESBORO-AR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","JOPLIN/PITTSBURG-MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","JUNEAU-AK"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","KANSAS CITY-KS / MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","KNOXVILLE-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LA CROSSE/EAU CLAIRE-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LAFAYETTE-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LAFAYETTE-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LAKE CHARLES-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LANSING/JACKSON-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LAREDO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LAS VEGAS-NV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LEXINGTON-KY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LIMA-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LINCOLN-NE"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LITTLE ROCK-AR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LOS ANGELES-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LOUISVILLE-KY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","LUBBOCK-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MACON-GA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MADISON-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MANKATO-MN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MARQUETTE-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MCALLEN-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MEDFORD/KLAMATH FALLS-OR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MEMPHIS-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MERIDIAN-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MIAMI/FT. LAUDERDALE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MIDLAND-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MILWAUKEE-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MINNEAPOLIS-MN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MINOT/BISMARCK-ND"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MISSOULA-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MOBILE/PENSACOLA-AL / FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MONROE/EL DORADO-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MONTEREY/SALINAS-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","MONTGOMERY-AL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","NASHVILLE-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","NEW HAVEN/HARTFORD-CT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","NEW ORLEANS-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","NORFOLK-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","NORTH PLATTE-NE"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","OKLAHOMA CITY-OK"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","OMAHA-NE"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ORLANDO/DAYTONA/MELBOURNE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","OTTUMWA-IA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PADUCAH-KY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PALM SPRINGS-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PANAMA CITY-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PARKERSBURG-WV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PEORIA/BLOOMINGTON-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PHILADELPHIA-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PHOENIX-AZ"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PITTSBURGH-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PORTLAND-ME"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PORTLAND-OR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PRESQUE ISLE-ME"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","PROVIDENCE-RI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","QUINCY-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","RALEIGH-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","RAPID CITY-SD"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","RENO-NV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","RICHMOND-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ROANOKE/LYNCHBURG-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ROCHESTER-MN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ROCHESTER-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ROCKFORD-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SACRAMENTO-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SALISBURY-MD"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SALT LAKE CITY-UT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SAN ANGELO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SAN ANTONIO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SAN DIEGO-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SAN FRANCISCO-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SANTA BARBARA-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SAVANNAH-GA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SEATTLE-WA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SHERMAN/ADA-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SHREVEPORT-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SIOUX CITY-IA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SIOUX FALLS-SD"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SOUTH BEND-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SPOKANE-WA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SPRINGFIELD-MA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SPRINGFIELD-MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ST. GEORGE-UT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ST. JOSEPH-MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ST. LOUIS-MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","SYRACUSE-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TALLAHASSEE/THOMASVILLE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TAMPA/ST. PETE/LAKELAND-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TERRE HAUTE-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TEXARKANA-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TOLEDO-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TOPEKA-KS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TRAVERSE CITY-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TRI CITIES-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TRI-STATE-NY/NJ/CT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TUCSON-AZ"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TULSA-OK"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TWIN FALLS-ID"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","TYLER/LONGVIEW-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","UTICA-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","VICTORIA-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WACO/TEMPLE/BRYAN-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WASHINGTON D.C."
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WATERTOWN-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WAUSAU-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WEST PALM BEACH-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WHEELING-WV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WICHITA FALLS-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WICHITA-KS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WILKES-BARRE-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","WILMINGTON-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","YAKIMA-WA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","YOUNGSTOWN-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","YUMA-AZ"
"Hispanic","Network TV","Network TV","Network TV","New Loyal KC","ZANESVILLE-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ABILENE-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ALBANY-GA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ALBANY-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ALBUQUERQUE/SANTA FE-NM"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ALEXANDRIA-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ALPENA-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","AMARILLO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ANCHORAGE-AK"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ATLANTA-GA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","AUGUSTA-GA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","AUSTIN-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BAKERSFIELD-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BALTIMORE-MD"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BANGOR-ME"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BATON ROUGE-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BEAUMONT/PORT ARTHUR-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BEND-OR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BILLINGS-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BILOXI/GULFPORT-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BINGHAMTON-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BIRMINGHAM-AL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BLUEFIELD-WV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BOISE-ID"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BOSTON-MA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BOWLING GREEN-KY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BUFFALO-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BURLINGTON-PLATTSBURGH-VT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","BUTTE/BOZEMAN-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CASPER/RIVERTON-WY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CEDAR RAPIDS-IA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHAMPAIGN/SPRINGFIELD-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHARLESTON-SC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHARLESTON/HUNTINGTON-WV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHARLOTTE-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHARLOTTESVILLE"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHATTANOOGA-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHEYENNE- WY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHICAGO-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CHICO/REDDING-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CINCINNATI-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CLARKSBURG-WV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CLEVELAND-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","COLORADO SPRINGS-CO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","COLUMBIA-SC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","COLUMBIA/JEFFERSON CITY-MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","COLUMBUS-GA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","COLUMBUS-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","COLUMBUS/TUPELO/WESTPOINT-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","CORPUS CHRISTI-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DALLAS-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DAVENPORT-IA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DAYTON-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DENVER-CO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DES MOINES-IA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DETROIT-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DOTHAN-AL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","DULUTH-MN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","EL PASO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ELMIRA-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ERIE-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","EUGENE-OR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","EUREKA-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","EVANSVILLE-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FAIRBANKS-AK"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FARGO-ND"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FAYETTEVILLE/FT.SMIT-AR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FLAGSTAFF-AZ"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FLINT/SAGINAW-BAY CITY-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FLORENCE/MYRTLE BEACH-SC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FORT MYERS/NAPLES-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FORT WAYNE-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","FRESNO/VISALIA-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GAINESVILLE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GLENDIVE-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GRAND JUNCTION/MONTROSE-CO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GRAND RAPIDS/KALAMAZOO-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GREAT FALLS-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GREEN BAY/APPLETON-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GREENSBORO-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GREENVILLE-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GREENVILLE-SC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","GREENWOOD-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","HARRISBURG/LANCASTER-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","HARRISONBURG-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","HATTIESBURG/LAUREL-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","HELENA-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","HONOLULU-HI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","HOUSTON-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","HUNTSVILLE-AL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","IDAHO FALLS/POCATELLO-ID"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","INDIANAPOLIS-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","JACKSON-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","JACKSON-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","JACKSONVILLE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","JOHNSTOWN/ALTOONA-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","JONESBORO-AR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","JOPLIN/PITTSBURG-MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","JUNEAU-AK"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","KANSAS CITY-KS / MO"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","KNOXVILLE-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LA CROSSE/EAU CLAIRE-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LAFAYETTE-IN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LAFAYETTE-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LAKE CHARLES-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LANSING/JACKSON-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LAREDO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LAS VEGAS-NV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LEXINGTON-KY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LIMA-OH"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LINCOLN-NE"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LITTLE ROCK-AR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LOS ANGELES-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LOUISVILLE-KY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","LUBBOCK-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MACON-GA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MADISON-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MANKATO-MN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MARQUETTE-MI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MCALLEN-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MEDFORD/KLAMATH FALLS-OR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MEMPHIS-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MERIDIAN-MS"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MIAMI/FT. LAUDERDALE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MIDLAND-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MILWAUKEE-WI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MINNEAPOLIS-MN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MINOT/BISMARCK-ND"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MISSOULA-MT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MOBILE/PENSACOLA-AL / FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MONROE/EL DORADO-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MONTEREY/SALINAS-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","MONTGOMERY-AL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","NASHVILLE-TN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","NEW HAVEN/HARTFORD-CT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","NEW ORLEANS-LA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","NORFOLK-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","NORTH PLATTE-NE"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","OKLAHOMA CITY-OK"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","OMAHA-NE"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ORLANDO/DAYTONA/MELBOURNE-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","OTTUMWA-IA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PADUCAH-KY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PALM SPRINGS-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PANAMA CITY-FL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PARKERSBURG-WV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PEORIA/BLOOMINGTON-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PHILADELPHIA-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PHOENIX-AZ"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PITTSBURGH-PA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PORTLAND-ME"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PORTLAND-OR"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PRESQUE ISLE-ME"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","PROVIDENCE-RI"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","QUINCY-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","RALEIGH-NC"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","RAPID CITY-SD"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","RENO-NV"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","RICHMOND-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ROANOKE/LYNCHBURG-VA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ROCHESTER-MN"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ROCHESTER-NY"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","ROCKFORD-IL"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","SACRAMENTO-CA"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","SALISBURY-MD"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","SALT LAKE CITY-UT"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","SAN ANGELO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","SAN ANTONIO-TX"
"Hispanic","Network TV","Network TV","Network TV","New Loyal NKC","SAN DIEGO-CA"
