"bdgt_id","dma1_name","chan2_name","chan3_name","chan1_name","client_id","chan2_id","chan3_id","chan1_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"23_35_146_124","SYRACUSE-NY","Weekend","Weekend","Tab",17,23,35,146,124,NULL,NULL,NULL
"23_35_146_125","HARRISONBURG-VA","Weekend","Weekend","Tab",17,23,35,146,125,NULL,NULL,NULL
"23_35_146_126","SAN FRANCISCO-CA","Weekend","Weekend","Tab",17,23,35,146,126,NULL,NULL,NULL
"23_35_146_127","WILMINGTON-NC","Weekend","Weekend","Tab",17,23,35,146,127,NULL,NULL,NULL
"23_35_146_128","CHARLESTON-SC","Weekend","Weekend","Tab",17,23,35,146,128,NULL,NULL,NULL
"23_35_146_129","AMARILLO-TX","Weekend","Weekend","Tab",17,23,35,146,129,NULL,NULL,NULL
"23_35_146_13","MINNEAPOLIS-MN","Weekend","Weekend","Tab",17,23,35,146,13,NULL,NULL,NULL
"23_35_146_130","ROCHESTER-NY","Weekend","Weekend","Tab",17,23,35,146,130,NULL,NULL,NULL
"23_35_146_131","MARQUETTE-MI","Weekend","Weekend","Tab",17,23,35,146,131,NULL,NULL,NULL
"23_35_146_133","MONTGOMERY-AL","Weekend","Weekend","Tab",17,23,35,146,133,NULL,NULL,NULL
"23_35_146_134","JACKSON-MS","Weekend","Weekend","Tab",17,23,35,146,134,NULL,NULL,NULL
"23_35_146_135","JACKSONVILLE-FL","Weekend","Weekend","Tab",17,23,35,146,135,NULL,NULL,NULL
"23_35_146_136","JACKSON-TN","Weekend","Weekend","Tab",17,23,35,146,136,NULL,NULL,NULL
"23_35_146_137","LUBBOCK-TX","Weekend","Weekend","Tab",17,23,35,146,137,NULL,NULL,NULL
"23_35_146_138","MCALLEN-TX","Weekend","Weekend","Tab",17,23,35,146,138,NULL,NULL,NULL
"23_35_146_139","MIDLAND-TX","Weekend","Weekend","Tab",17,23,35,146,139,NULL,NULL,NULL
"23_35_146_142","RAPID CITY-SD","Weekend","Weekend","Tab",17,23,35,146,142,NULL,NULL,NULL
"23_35_146_143","BUFFALO-NY","Weekend","Weekend","Tab",17,23,35,146,143,NULL,NULL,NULL
"23_35_146_145","RENO-NV","Weekend","Weekend","Tab",17,23,35,146,145,NULL,NULL,NULL
"23_35_146_146","QUINCY-IL","Weekend","Weekend","Tab",17,23,35,146,146,NULL,NULL,NULL
"23_35_146_147","MACON-GA","Weekend","Weekend","Tab",17,23,35,146,147,NULL,NULL,NULL
"23_35_146_148","PORTLAND-OR","Weekend","Weekend","Tab",17,23,35,146,148,NULL,NULL,NULL
"23_35_146_15","INDIANAPOLIS-IN","Weekend","Weekend","Tab",17,23,35,146,15,NULL,NULL,NULL
"23_35_146_150","ST. GEORGE-UT","Weekend","Weekend","Tab",17,23,35,146,150,NULL,NULL,NULL
"23_35_146_151","COLUMBUS-GA","Weekend","Weekend","Tab",17,23,35,146,151,NULL,NULL,NULL
"23_35_146_152","BLUEFIELD-WV","Weekend","Weekend","Tab",17,23,35,146,152,NULL,NULL,NULL
"23_35_146_153","EUGENE-OR","Weekend","Weekend","Tab",17,23,35,146,153,NULL,NULL,NULL
"23_35_146_155","SEATTLE-WA","Weekend","Weekend","Tab",17,23,35,146,155,NULL,NULL,NULL
"23_35_146_157","JONESBORO-AR","Weekend","Weekend","Tab",17,23,35,146,157,NULL,NULL,NULL
"23_35_146_158","CHICO/REDDING-CA","Weekend","Weekend","Tab",17,23,35,146,158,NULL,NULL,NULL
"23_35_146_159","BATON ROUGE-LA","Weekend","Weekend","Tab",17,23,35,146,159,NULL,NULL,NULL
"23_35_146_16","COLUMBUS-OH","Weekend","Weekend","Tab",17,23,35,146,16,NULL,NULL,NULL
"23_35_146_160","LAFAYETTE-LA","Weekend","Weekend","Tab",17,23,35,146,160,NULL,NULL,NULL
"23_35_146_161","SHREVEPORT-LA","Weekend","Weekend","Tab",17,23,35,146,161,NULL,NULL,NULL
"23_35_146_164","LAREDO-TX","Weekend","Weekend","Tab",17,23,35,146,164,NULL,NULL,NULL
"23_35_146_165","PARKERSBURG-WV","Weekend","Weekend","Tab",17,23,35,146,165,NULL,NULL,NULL
"23_35_146_167","VICTORIA-TX","Weekend","Weekend","Tab",17,23,35,146,167,NULL,NULL,NULL
"23_35_146_170","GREENVILLE-NC","Weekend","Weekend","Tab",17,23,35,146,170,NULL,NULL,NULL
"23_35_146_171","BOISE-ID","Weekend","Weekend","Tab",17,23,35,146,171,NULL,NULL,NULL
"23_35_146_172","NEW ORLEANS-LA","Weekend","Weekend","Tab",17,23,35,146,172,NULL,NULL,NULL
"23_35_146_173","PANAMA CITY-FL","Weekend","Weekend","Tab",17,23,35,146,173,NULL,NULL,NULL
"23_35_146_174","SPOKANE-WA","Weekend","Weekend","Tab",17,23,35,146,174,NULL,NULL,NULL
"23_35_146_175","TEXARKANA-TX","Weekend","Weekend","Tab",17,23,35,146,175,NULL,NULL,NULL
"23_35_146_176","WEST PALM BEACH-FL","Weekend","Weekend","Tab",17,23,35,146,176,NULL,NULL,NULL
"23_35_146_178","YAKIMA-WA","Weekend","Weekend","Tab",17,23,35,146,178,NULL,NULL,NULL
"23_35_146_179","ABILENE-TX","Weekend","Weekend","Tab",17,23,35,146,179,NULL,NULL,NULL
"23_35_146_180","DOTHAN-AL","Weekend","Weekend","Tab",17,23,35,146,180,NULL,NULL,NULL
"23_35_146_181","TYLER/LONGVIEW-TX","Weekend","Weekend","Tab",17,23,35,146,181,NULL,NULL,NULL
"23_35_146_184","WHEELING-WV","Weekend","Weekend","Tab",17,23,35,146,184,NULL,NULL,NULL
"23_35_146_185","CHEYENNE- WY","Weekend","Weekend","Tab",17,23,35,146,185,NULL,NULL,NULL
"23_35_146_186","ALBANY-GA","Weekend","Weekend","Tab",17,23,35,146,186,NULL,NULL,NULL
"23_35_146_187","GAINESVILLE-FL","Weekend","Weekend","Tab",17,23,35,146,187,NULL,NULL,NULL
"23_35_146_189","BILLINGS-MT","Weekend","Weekend","Tab",17,23,35,146,189,NULL,NULL,NULL
"23_35_146_19","DES MOINES-IA","Weekend","Weekend","Tab",17,23,35,146,19,NULL,NULL,NULL
"23_35_146_190","ANCHORAGE-AK","Weekend","Weekend","Tab",17,23,35,146,190,NULL,NULL,NULL
"23_35_146_191","BEND-OR","Weekend","Weekend","Tab",17,23,35,146,191,NULL,NULL,NULL
"23_35_146_192","BILOXI/GULFPORT-MS","Weekend","Weekend","Tab",17,23,35,146,192,NULL,NULL,NULL
"23_35_146_193","LAKE CHARLES-LA","Weekend","Weekend","Tab",17,23,35,146,193,NULL,NULL,NULL
"23_35_146_194","EUREKA-CA","Weekend","Weekend","Tab",17,23,35,146,194,NULL,NULL,NULL
"23_35_146_195","CHARLOTTESVILLE","Weekend","Weekend","Tab",17,23,35,146,195,NULL,NULL,NULL
"23_35_146_196","BUTTE/BOZEMAN-MT","Weekend","Weekend","Tab",17,23,35,146,196,NULL,NULL,NULL
"23_35_146_197","CASPER/RIVERTON-WY","Weekend","Weekend","Tab",17,23,35,146,197,NULL,NULL,NULL
"23_35_146_2","DETROIT-MI","Weekend","Weekend","Tab",17,23,35,146,2,NULL,NULL,NULL
"23_35_146_20","SIOUX FALLS-SD","Weekend","Weekend","Tab",17,23,35,146,20,NULL,NULL,NULL
"23_35_146_21","FORT WAYNE-IN","Weekend","Weekend","Tab",17,23,35,146,21,NULL,NULL,NULL
"23_35_146_22","OKLAHOMA CITY-OK","Weekend","Weekend","Tab",17,23,35,146,22,NULL,NULL,NULL
"23_35_146_23","WICHITA FALLS-TX","Weekend","Weekend","Tab",17,23,35,146,23,NULL,NULL,NULL
"23_35_146_24","OMAHA-NE","Weekend","Weekend","Tab",17,23,35,146,24,NULL,NULL,NULL
"23_35_146_25","TERRE HAUTE-IN","Weekend","Weekend","Tab",17,23,35,146,25,NULL,NULL,NULL
"23_35_146_26","ST. LOUIS-MO","Weekend","Weekend","Tab",17,23,35,146,26,NULL,NULL,NULL
"23_35_146_27","MADISON-WI","Weekend","Weekend","Tab",17,23,35,146,27,NULL,NULL,NULL
"23_35_146_277","SAVANNAH-GA","Weekend","Weekend","Tab",17,23,35,146,277,NULL,NULL,NULL
"23_35_146_28","LAFAYETTE-IN","Weekend","Weekend","Tab",17,23,35,146,28,NULL,NULL,NULL
"23_35_146_280","TAMPA/ST. PETE/LAKELAND-FL","Weekend","Weekend","Tab",17,23,35,146,280,NULL,NULL,NULL
"23_35_146_281","MIAMI/FT. LAUDERDALE-FL","Weekend","Weekend","Tab",17,23,35,146,281,NULL,NULL,NULL
"23_35_146_282","ORLANDO/DAYTONA/MELBOURNE-FL","Weekend","Weekend","Tab",17,23,35,146,282,NULL,NULL,NULL
"23_35_146_283","NEW HAVEN/HARTFORD-CT","Weekend","Weekend","Tab",17,23,35,146,283,NULL,NULL,NULL
"23_35_146_284","KANSAS CITY-KS / MO","Weekend","Weekend","Tab",17,23,35,146,284,NULL,NULL,NULL
"23_35_146_285","GRAND RAPIDS/KALAMAZOO-MI","Weekend","Weekend","Tab",17,23,35,146,285,NULL,NULL,NULL
"23_35_146_286","ALBUQUERQUE/SANTA FE-NM","Weekend","Weekend","Tab",17,23,35,146,286,NULL,NULL,NULL
"23_35_146_287","HARRISBURG/LANCASTER-PA","Weekend","Weekend","Tab",17,23,35,146,287,NULL,NULL,NULL
"23_35_146_288","MOBILE/PENSACOLA-AL / FL","Weekend","Weekend","Tab",17,23,35,146,288,NULL,NULL,NULL
"23_35_146_29","ATLANTA-GA","Weekend","Weekend","Tab",17,23,35,146,29,NULL,NULL,NULL
"23_35_146_290","CHARLESTON/HUNTINGTON-WV","Weekend","Weekend","Tab",17,23,35,146,290,NULL,NULL,NULL
"23_35_146_291","FLINT/SAGINAW-BAY CITY-MI","Weekend","Weekend","Tab",17,23,35,146,291,NULL,NULL,NULL
"23_35_146_292","FORT MYERS/NAPLES-FL","Weekend","Weekend","Tab",17,23,35,146,292,NULL,NULL,NULL
"23_35_146_293","ROANOKE/LYNCHBURG-VA","Weekend","Weekend","Tab",17,23,35,146,293,NULL,NULL,NULL
"23_35_146_294","GREEN BAY/APPLETON-WI","Weekend","Weekend","Tab",17,23,35,146,294,NULL,NULL,NULL
"23_35_146_295","WACO/TEMPLE/BRYAN-TX","Weekend","Weekend","Tab",17,23,35,146,295,NULL,NULL,NULL
"23_35_146_296","CHAMPAIGN/SPRINGFIELD-IL","Weekend","Weekend","Tab",17,23,35,146,296,NULL,NULL,NULL
"23_35_146_297","COLORADO SPRINGS-CO","Weekend","Weekend","Tab",17,23,35,146,297,NULL,NULL,NULL
"23_35_146_298","BURLINGTON-PLATTSBURGH-VT","Weekend","Weekend","Tab",17,23,35,146,298,NULL,NULL,NULL
"23_35_146_299","FAYETTEVILLE/FT.SMIT-AR","Weekend","Weekend","Tab",17,23,35,146,299,NULL,NULL,NULL
"23_35_146_30","ROCKFORD-IL","Weekend","Weekend","Tab",17,23,35,146,30,NULL,NULL,NULL
"23_35_146_300","JOHNSTOWN/ALTOONA-PA","Weekend","Weekend","Tab",17,23,35,146,300,NULL,NULL,NULL
"23_35_146_301","FLORENCE/MYRTLE BEACH-SC","Weekend","Weekend","Tab",17,23,35,146,301,NULL,NULL,NULL
"23_35_146_302","TALLAHASSEE/THOMASVILLE-FL","Weekend","Weekend","Tab",17,23,35,146,302,NULL,NULL,NULL
"23_35_146_303","MONTEREY/SALINAS-CA","Weekend","Weekend","Tab",17,23,35,146,303,NULL,NULL,NULL
"23_35_146_304","PEORIA/BLOOMINGTON-IL","Weekend","Weekend","Tab",17,23,35,146,304,NULL,NULL,NULL
"23_35_146_305","LA CROSSE/EAU CLAIRE-WI","Weekend","Weekend","Tab",17,23,35,146,305,NULL,NULL,NULL
"23_35_146_306","COLUMBUS/TUPELO/WESTPOINT-MS","Weekend","Weekend","Tab",17,23,35,146,306,NULL,NULL,NULL
"23_35_146_307","MONROE/EL DORADO-LA","Weekend","Weekend","Tab",17,23,35,146,307,NULL,NULL,NULL
"23_35_146_308","COLUMBIA/JEFFERSON CITY-MO","Weekend","Weekend","Tab",17,23,35,146,308,NULL,NULL,NULL
"23_35_146_309","BEAUMONT/PORT ARTHUR-TX","Weekend","Weekend","Tab",17,23,35,146,309,NULL,NULL,NULL
"23_35_146_31","WATERTOWN-NY","Weekend","Weekend","Tab",17,23,35,146,31,NULL,NULL,NULL
"23_35_146_310","MEDFORD/KLAMATH FALLS-OR","Weekend","Weekend","Tab",17,23,35,146,310,NULL,NULL,NULL
"23_35_146_311","JOPLIN/PITTSBURG-MO","Weekend","Weekend","Tab",17,23,35,146,311,NULL,NULL,NULL
"23_35_146_312","IDAHO FALLS/POCATELLO-ID","Weekend","Weekend","Tab",17,23,35,146,312,NULL,NULL,NULL
"23_35_146_313","HATTIESBURG/LAUREL-MS","Weekend","Weekend","Tab",17,23,35,146,313,NULL,NULL,NULL
"23_35_146_314","MISSOULA-MT","Weekend","Weekend","Tab",17,23,35,146,314,NULL,NULL,NULL
"23_35_146_317","GRAND JUNCTION/MONTROSE-CO","Weekend","Weekend","Tab",17,23,35,146,317,NULL,NULL,NULL
"23_35_146_318","MERIDIAN-MS","Weekend","Weekend","Tab",17,23,35,146,318,NULL,NULL,NULL
"23_35_146_32","SHERMAN/ADA-TX","Weekend","Weekend","Tab",17,23,35,146,32,NULL,NULL,NULL
"23_35_146_323","OTTUMWA-IA","Weekend","Weekend","Tab",17,23,35,146,323,NULL,NULL,NULL
"23_35_146_33","BOWLING GREEN-KY","Weekend","Weekend","Tab",17,23,35,146,33,NULL,NULL,NULL
"23_35_146_35","PHILADELPHIA-PA","Weekend","Weekend","Tab",17,23,35,146,35,NULL,NULL,NULL
"23_35_146_36","PADUCAH-KY","Weekend","Weekend","Tab",17,23,35,146,36,NULL,NULL,NULL
"23_35_146_37","UTICA-NY","Weekend","Weekend","Tab",17,23,35,146,37,NULL,NULL,NULL
"23_35_146_38","NORFOLK-VA","Weekend","Weekend","Tab",17,23,35,146,38,NULL,NULL,NULL
"23_35_146_39","CLEVELAND-OH","Weekend","Weekend","Tab",17,23,35,146,39,NULL,NULL,NULL
"23_35_146_4","CHICAGO-IL","Weekend","Weekend","Tab",17,23,35,146,4,NULL,NULL,NULL
"23_35_146_42","AUGUSTA-GA","Weekend","Weekend","Tab",17,23,35,146,42,NULL,NULL,NULL
"23_35_146_43","SIOUX CITY-IA","Weekend","Weekend","Tab",17,23,35,146,43,NULL,NULL,NULL
"23_35_146_44","EVANSVILLE-IN","Weekend","Weekend","Tab",17,23,35,146,44,NULL,NULL,NULL
"23_35_146_45","LEXINGTON-KY","Weekend","Weekend","Tab",17,23,35,146,45,NULL,NULL,NULL
"23_35_146_46","BALTIMORE-MD","Weekend","Weekend","Tab",17,23,35,146,46,NULL,NULL,NULL
"23_35_146_47","SALISBURY-MD","Weekend","Weekend","Tab",17,23,35,146,47,NULL,NULL,NULL
"23_35_146_48","PORTLAND-ME","Weekend","Weekend","Tab",17,23,35,146,48,NULL,NULL,NULL
"23_35_146_50","RALEIGH-NC","Weekend","Weekend","Tab",17,23,35,146,50,NULL,NULL,NULL
"23_35_146_51","MINOT/BISMARCK-ND","Weekend","Weekend","Tab",17,23,35,146,51,NULL,NULL,NULL
"23_35_146_52","LINCOLN-NE","Weekend","Weekend","Tab",17,23,35,146,52,NULL,NULL,NULL
"23_35_146_53","ZANESVILLE-OH","Weekend","Weekend","Tab",17,23,35,146,53,NULL,NULL,NULL
"23_35_146_55","TRI CITIES-TN","Weekend","Weekend","Tab",17,23,35,146,55,NULL,NULL,NULL
"23_35_146_56","AUSTIN-TX","Weekend","Weekend","Tab",17,23,35,146,56,NULL,NULL,NULL
"23_35_146_58","SALT LAKE CITY-UT","Weekend","Weekend","Tab",17,23,35,146,58,NULL,NULL,NULL
"23_35_146_59","ST. JOSEPH-MO","Weekend","Weekend","Tab",17,23,35,146,59,NULL,NULL,NULL
"23_35_146_6","CLARKSBURG-WV","Weekend","Weekend","Tab",17,23,35,146,6,NULL,NULL,NULL
"23_35_146_60","LOS ANGELES-CA","Weekend","Weekend","Tab",17,23,35,146,60,NULL,NULL,NULL
"23_35_146_61","BANGOR-ME","Weekend","Weekend","Tab",17,23,35,146,61,NULL,NULL,NULL
"23_35_146_63","DAVENPORT-IA","Weekend","Weekend","Tab",17,23,35,146,63,NULL,NULL,NULL
"23_35_146_64","FARGO-ND","Weekend","Weekend","Tab",17,23,35,146,64,NULL,NULL,NULL
"23_35_146_65","DAYTON-OH","Weekend","Weekend","Tab",17,23,35,146,65,NULL,NULL,NULL
"23_35_146_66","CINCINNATI-OH","Weekend","Weekend","Tab",17,23,35,146,66,NULL,NULL,NULL
"23_35_146_67","CEDAR RAPIDS-IA","Weekend","Weekend","Tab",17,23,35,146,67,NULL,NULL,NULL
"23_35_146_68","DULUTH-MN","Weekend","Weekend","Tab",17,23,35,146,68,NULL,NULL,NULL
"23_35_146_69","ERIE-PA","Weekend","Weekend","Tab",17,23,35,146,69,NULL,NULL,NULL
"23_35_146_7","DALLAS-TX","Weekend","Weekend","Tab",17,23,35,146,7,NULL,NULL,NULL
"23_35_146_70","TOLEDO-OH","Weekend","Weekend","Tab",17,23,35,146,70,NULL,NULL,NULL
"23_35_146_72","TOPEKA-KS","Weekend","Weekend","Tab",17,23,35,146,72,NULL,NULL,NULL
"23_35_146_73","YOUNGSTOWN-OH","Weekend","Weekend","Tab",17,23,35,146,73,NULL,NULL,NULL
"23_35_146_74","LANSING/JACKSON-MI","Weekend","Weekend","Tab",17,23,35,146,74,NULL,NULL,NULL
"23_35_146_75","SPRINGFIELD-MO","Weekend","Weekend","Tab",17,23,35,146,75,NULL,NULL,NULL
"23_35_146_76","WICHITA-KS","Weekend","Weekend","Tab",17,23,35,146,76,NULL,NULL,NULL
"23_35_146_77","CHARLOTTE-NC","Weekend","Weekend","Tab",17,23,35,146,77,NULL,NULL,NULL
"23_35_146_78","LOUISVILLE-KY","Weekend","Weekend","Tab",17,23,35,146,78,NULL,NULL,NULL
"23_35_146_79","SOUTH BEND-IN","Weekend","Weekend","Tab",17,23,35,146,79,NULL,NULL,NULL
"23_35_146_8","WILKES-BARRE-PA","Weekend","Weekend","Tab",17,23,35,146,8,NULL,NULL,NULL
"23_35_146_81","WASHINGTON D.C.","Weekend","Weekend","Tab",17,23,35,146,81,NULL,NULL,NULL
"23_35_146_82","GREENSBORO-NC","Weekend","Weekend","Tab",17,23,35,146,82,NULL,NULL,NULL
"23_35_146_83","PITTSBURGH-PA","Weekend","Weekend","Tab",17,23,35,146,83,NULL,NULL,NULL
"23_35_146_84","BINGHAMTON-NY","Weekend","Weekend","Tab",17,23,35,146,84,NULL,NULL,NULL
"23_35_146_85","KNOXVILLE-TN","Weekend","Weekend","Tab",17,23,35,146,85,NULL,NULL,NULL
"23_35_146_86","RICHMOND-VA","Weekend","Weekend","Tab",17,23,35,146,86,NULL,NULL,NULL
"23_35_146_87","DENVER-CO","Weekend","Weekend","Tab",17,23,35,146,87,NULL,NULL,NULL
"23_35_146_88","ROCHESTER-MN","Weekend","Weekend","Tab",17,23,35,146,88,NULL,NULL,NULL
"23_35_146_89","TRI-STATE-NY/NJ/CT","Weekend","Weekend","Tab",17,23,35,146,89,NULL,NULL,NULL
"23_35_146_9","YUMA-AZ","Weekend","Weekend","Tab",17,23,35,146,9,NULL,NULL,NULL
"23_35_146_90","TULSA-OK","Weekend","Weekend","Tab",17,23,35,146,90,NULL,NULL,NULL
"23_35_146_91","CHATTANOOGA-TN","Weekend","Weekend","Tab",17,23,35,146,91,NULL,NULL,NULL
"23_35_146_92","WAUSAU-WI","Weekend","Weekend","Tab",17,23,35,146,92,NULL,NULL,NULL
"23_35_146_95","SANTA BARBARA-CA","Weekend","Weekend","Tab",17,23,35,146,95,NULL,NULL,NULL
"23_35_146_96","GREENVILLE-SC","Weekend","Weekend","Tab",17,23,35,146,96,NULL,NULL,NULL
"23_35_146_97","EL PASO-TX","Weekend","Weekend","Tab",17,23,35,146,97,NULL,NULL,NULL
"23_35_146_98","HOUSTON-TX","Weekend","Weekend","Tab",17,23,35,146,98,NULL,NULL,NULL
"23_35_146_99","NASHVILLE-TN","Weekend","Weekend","Tab",17,23,35,146,99,NULL,NULL,NULL
"25_36_146_10","ELMIRA-NY","Sunday","Sunday","Tab",17,25,36,146,10,NULL,NULL,NULL
"25_36_146_100","BOSTON-MA","Sunday","Sunday","Tab",17,25,36,146,100,NULL,NULL,NULL
"25_36_146_101","PROVIDENCE-RI","Sunday","Sunday","Tab",17,25,36,146,101,NULL,NULL,NULL
"25_36_146_102","HUNTSVILLE-AL","Sunday","Sunday","Tab",17,25,36,146,102,NULL,NULL,NULL
"25_36_146_103","COLUMBIA-SC","Sunday","Sunday","Tab",17,25,36,146,103,NULL,NULL,NULL
"25_36_146_104","TRAVERSE CITY-MI","Sunday","Sunday","Tab",17,25,36,146,104,NULL,NULL,NULL
"25_36_146_105","MANKATO-MN","Sunday","Sunday","Tab",17,25,36,146,105,NULL,NULL,NULL
"25_36_146_106","LIMA-OH","Sunday","Sunday","Tab",17,25,36,146,106,NULL,NULL,NULL
"25_36_146_107","PHOENIX-AZ","Sunday","Sunday","Tab",17,25,36,146,107,NULL,NULL,NULL
"25_36_146_108","SPRINGFIELD-MA","Sunday","Sunday","Tab",17,25,36,146,108,NULL,NULL,NULL
"25_36_146_109","SAN ANTONIO-TX","Sunday","Sunday","Tab",17,25,36,146,109,NULL,NULL,NULL
"25_36_146_11","MILWAUKEE-WI","Sunday","Sunday","Tab",17,25,36,146,11,NULL,NULL,NULL
"25_36_146_110","BIRMINGHAM-AL","Sunday","Sunday","Tab",17,25,36,146,110,NULL,NULL,NULL
"25_36_146_111","FLAGSTAFF-AZ","Sunday","Sunday","Tab",17,25,36,146,111,NULL,NULL,NULL
"25_36_146_112","SACRAMENTO-CA","Sunday","Sunday","Tab",17,25,36,146,112,NULL,NULL,NULL
"25_36_146_113","LAS VEGAS-NV","Sunday","Sunday","Tab",17,25,36,146,113,NULL,NULL,NULL
"25_36_146_114","SAN DIEGO-CA","Sunday","Sunday","Tab",17,25,36,146,114,NULL,NULL,NULL
"25_36_146_115","PALM SPRINGS-CA","Sunday","Sunday","Tab",17,25,36,146,115,NULL,NULL,NULL
"25_36_146_116","TUCSON-AZ","Sunday","Sunday","Tab",17,25,36,146,116,NULL,NULL,NULL
"25_36_146_117","CORPUS CHRISTI-TX","Sunday","Sunday","Tab",17,25,36,146,117,NULL,NULL,NULL
"25_36_146_118","ALBANY-NY","Sunday","Sunday","Tab",17,25,36,146,118,NULL,NULL,NULL
"25_36_146_119","LITTLE ROCK-AR","Sunday","Sunday","Tab",17,25,36,146,119,NULL,NULL,NULL
"25_36_146_120","FRESNO/VISALIA-CA","Sunday","Sunday","Tab",17,25,36,146,120,NULL,NULL,NULL
"25_36_146_121","BAKERSFIELD-CA","Sunday","Sunday","Tab",17,25,36,146,121,NULL,NULL,NULL
"25_36_146_123","MEMPHIS-TN","Sunday","Sunday","Tab",17,25,36,146,123,NULL,NULL,NULL
"25_36_146_124","SYRACUSE-NY","Sunday","Sunday","Tab",17,25,36,146,124,NULL,NULL,NULL
"25_36_146_125","HARRISONBURG-VA","Sunday","Sunday","Tab",17,25,36,146,125,NULL,NULL,NULL
"25_36_146_126","SAN FRANCISCO-CA","Sunday","Sunday","Tab",17,25,36,146,126,NULL,NULL,NULL
"25_36_146_127","WILMINGTON-NC","Sunday","Sunday","Tab",17,25,36,146,127,NULL,NULL,NULL
"25_36_146_128","CHARLESTON-SC","Sunday","Sunday","Tab",17,25,36,146,128,NULL,NULL,NULL
"25_36_146_129","AMARILLO-TX","Sunday","Sunday","Tab",17,25,36,146,129,NULL,NULL,NULL
"25_36_146_13","MINNEAPOLIS-MN","Sunday","Sunday","Tab",17,25,36,146,13,NULL,NULL,NULL
"25_36_146_130","ROCHESTER-NY","Sunday","Sunday","Tab",17,25,36,146,130,NULL,NULL,NULL
"25_36_146_131","MARQUETTE-MI","Sunday","Sunday","Tab",17,25,36,146,131,NULL,NULL,NULL
"25_36_146_133","MONTGOMERY-AL","Sunday","Sunday","Tab",17,25,36,146,133,NULL,NULL,NULL
"25_36_146_134","JACKSON-MS","Sunday","Sunday","Tab",17,25,36,146,134,NULL,NULL,NULL
"25_36_146_135","JACKSONVILLE-FL","Sunday","Sunday","Tab",17,25,36,146,135,NULL,NULL,NULL
"25_36_146_136","JACKSON-TN","Sunday","Sunday","Tab",17,25,36,146,136,NULL,NULL,NULL
"25_36_146_137","LUBBOCK-TX","Sunday","Sunday","Tab",17,25,36,146,137,NULL,NULL,NULL
"25_36_146_138","MCALLEN-TX","Sunday","Sunday","Tab",17,25,36,146,138,NULL,NULL,NULL
"25_36_146_139","MIDLAND-TX","Sunday","Sunday","Tab",17,25,36,146,139,NULL,NULL,NULL
"25_36_146_142","RAPID CITY-SD","Sunday","Sunday","Tab",17,25,36,146,142,NULL,NULL,NULL
"25_36_146_143","BUFFALO-NY","Sunday","Sunday","Tab",17,25,36,146,143,NULL,NULL,NULL
"25_36_146_145","RENO-NV","Sunday","Sunday","Tab",17,25,36,146,145,NULL,NULL,NULL
"25_36_146_146","QUINCY-IL","Sunday","Sunday","Tab",17,25,36,146,146,NULL,NULL,NULL
"25_36_146_147","MACON-GA","Sunday","Sunday","Tab",17,25,36,146,147,NULL,NULL,NULL
"25_36_146_148","PORTLAND-OR","Sunday","Sunday","Tab",17,25,36,146,148,NULL,NULL,NULL
"25_36_146_15","INDIANAPOLIS-IN","Sunday","Sunday","Tab",17,25,36,146,15,NULL,NULL,NULL
"25_36_146_150","ST. GEORGE-UT","Sunday","Sunday","Tab",17,25,36,146,150,NULL,NULL,NULL
"25_36_146_151","COLUMBUS-GA","Sunday","Sunday","Tab",17,25,36,146,151,NULL,NULL,NULL
"25_36_146_152","BLUEFIELD-WV","Sunday","Sunday","Tab",17,25,36,146,152,NULL,NULL,NULL
"25_36_146_153","EUGENE-OR","Sunday","Sunday","Tab",17,25,36,146,153,NULL,NULL,NULL
"25_36_146_155","SEATTLE-WA","Sunday","Sunday","Tab",17,25,36,146,155,NULL,NULL,NULL
"25_36_146_157","JONESBORO-AR","Sunday","Sunday","Tab",17,25,36,146,157,NULL,NULL,NULL
"25_36_146_158","CHICO/REDDING-CA","Sunday","Sunday","Tab",17,25,36,146,158,NULL,NULL,NULL
"25_36_146_159","BATON ROUGE-LA","Sunday","Sunday","Tab",17,25,36,146,159,NULL,NULL,NULL
"25_36_146_16","COLUMBUS-OH","Sunday","Sunday","Tab",17,25,36,146,16,NULL,NULL,NULL
"25_36_146_160","LAFAYETTE-LA","Sunday","Sunday","Tab",17,25,36,146,160,NULL,NULL,NULL
"25_36_146_161","SHREVEPORT-LA","Sunday","Sunday","Tab",17,25,36,146,161,NULL,NULL,NULL
"25_36_146_164","LAREDO-TX","Sunday","Sunday","Tab",17,25,36,146,164,NULL,NULL,NULL
"25_36_146_165","PARKERSBURG-WV","Sunday","Sunday","Tab",17,25,36,146,165,NULL,NULL,NULL
"25_36_146_167","VICTORIA-TX","Sunday","Sunday","Tab",17,25,36,146,167,NULL,NULL,NULL
"25_36_146_170","GREENVILLE-NC","Sunday","Sunday","Tab",17,25,36,146,170,NULL,NULL,NULL
"25_36_146_171","BOISE-ID","Sunday","Sunday","Tab",17,25,36,146,171,NULL,NULL,NULL
"25_36_146_172","NEW ORLEANS-LA","Sunday","Sunday","Tab",17,25,36,146,172,NULL,NULL,NULL
"25_36_146_173","PANAMA CITY-FL","Sunday","Sunday","Tab",17,25,36,146,173,NULL,NULL,NULL
"25_36_146_174","SPOKANE-WA","Sunday","Sunday","Tab",17,25,36,146,174,NULL,NULL,NULL
